DOI,Title
https://doi.org/10.1145/3643991.3645070,Write me this Code: An Analysis of ChatGPT Quality for Producing Source Code
https://doi.org/10.1145/3691620.3695061,What Makes a High-Quality Training Dataset for Large Language Models: A Practitioners' Perspective
https://doi.org/10.1145/3674399.3674423,Data-driven Contribution-based Disciplinary Assessment System
https://doi.org/10.1145/3631991.3632024,Roles of ChatGPT in virtual teaching assistant and intelligent tutoring system: opportunities and challenges
https://doi.org/10.1145/3657604.3662039,Prompting for Comprehension: Exploring the Intersection of Explain in Plain English Questions and Prompt Writing
https://doi.org/10.1109/ASE56229.2023.00076,Domain Adaptive Code Completion via Language Models and Decoupled Domain Databases
https://doi.org/10.1145/3657604.3662031,Generative Students: Using LLM-Simulated Student Profiles to Support Question Item Evaluation
https://doi.org/10.1145/3576882.3617921,Generating Programs Trivially: Student Use of Large Language Models
https://doi.org/10.1145/3657604.3662030,Automated Generation and Tagging of Knowledge Components from Multiple-Choice Questions
https://doi.org/10.1145/3626252.3630822,dcc --help: Transforming the Role of the Compiler by Generating Context-Aware Error Explanations with Large Language Models
https://doi.org/10.1109/SC41406.2024.00076,Revisiting Computation for Research: Practices and Trends
https://doi.org/10.1145/3664647.3681053,"CT2C-QA: Multimodal Question Answering over Chinese Text, Table and Chart"
https://doi.org/10.1145/3691621.3694934,SALLM: Security Assessment of Generated Code
https://doi.org/10.1145/3545945.3569785,Experiences from Using Code Explanations Generated by Large Language Models in a Web Software Development E-Book
,AI Tools in Matlab Course Education: Instructor Point of View
,Examining Student Use of AI in CS1 and CS2
https://doi.org/10.1145/3626252.3630764,A Large Scale RCT on Effective Error Messages in CS1
https://doi.org/10.1145/3613904.3642706,How Beginning Programmers and Code LLMs (Mis)read Each Other
https://doi.org/10.1145/3639474.3640065,Beyond Functional Correctness: An Exploratory Study on the Time Efficiency of Programming Assignments
https://doi.org/10.1145/3674805.3690741,Evaluating Large Language Models in Exercises of UML Class Diagram Modeling
https://doi.org/10.1145/3643795.3648380,Investigating the Proficiency of Large Language Models in Formative Feedback Generation for Student Programmers
https://doi.org/10.1145/3627217.3627235,Evaluating Copilot on CS1 Code Writing Problems with Suppressed Specifications
https://doi.org/10.1145/3631700.3665227,Exploring Student Interactions with AI in Programming Training
https://doi.org/10.1145/3652620.3687776,Enhancing Software Modeling Learning with AI-Powered Scaffolding
https://doi.org/10.1145/3630106.3658942,Escalation Risks from Language Models in Military and Diplomatic Decision-Making
https://doi.org/10.1145/3701268.3701274,Reimagining Student Success Prediction: Applying LLMs in Educational AI with XAI
https://doi.org/10.1145/3689535.3689537,Investigating the Use of ChatGPT to Support the Learning of Python Programming Among Upper Secondary School Students: A Design-Based Research Study
https://doi.org/10.1145/3632620.3671108,Probeable Problems for Beginner-level Programming-with-AI Contests
,Chances and Challenges of Chatgpt and Similar Models for Education in M&amp;S
https://doi.org/10.1145/3626253.3635609,Elevating Learning Experiences: Leveraging Large Language Models as Student-Facing Assistants in Discussion Forums
https://doi.org/10.1145/3626253.3635483,DCC Sidekick: Helping Novices Solve Programming Errors Through a Conversational Explanation Interface
https://doi.org/10.1145/3649217.3653595,Feedback Literacy: Holistic Analysis of Secondary Educators' Views of LLM Explanations of Program Error Messages
https://doi.org/10.1145/3613904.3642887,BIDTrainer: An LLMs-driven Education Tool for Enhancing the Understanding and Reasoning in Bio-inspired Design
https://doi.org/10.1145/3691620.3695062,FastFixer: An Efficient and Effective Approach for Repairing Programming Assignments
https://doi.org/10.1145/3636555.3636882,Kattis vs ChatGPT: Assessment and Evaluation of Programming Tasks in the Age of Artificial Intelligence
https://doi.org/10.1145/3701268.3701273,HCAI Block Model: A competence model for Human Centred Artificial Intelligence at K-12
https://doi.org/10.1145/3660043.3660191,Exploration of Multi-round Dialogue Function of International Chinese Education Robot Based on LLM
https://doi.org/10.1145/3639478.3641226,Program Decomposition and Translation with Static Analysis
https://doi.org/10.1145/3613904.3642135,"“As an AI language model, I cannot”: Investigating LLM Denials of User Requests"
https://doi.org/10.1145/3663649.3664368,A Feasibility Study on Automated SQL Exercise Generation with ChatGPT-3.5
https://doi.org/10.1145/3649850,PyDex: Repairing Bugs in Introductory Python Assignments using LLMs
https://doi.org/10.1145/3571884.3604310,Exploring Usability Issues in Instruction-Based and Schema-Based Authoring of Task-Oriented Dialogue Agents
https://doi.org/10.1145/3587103.3594155,Checking Conformance to a Subset of the Python Language
,Building a Voice-Activated RAG Chatbot with Generative AI and LLMs
https://doi.org/10.1145/3649217.3653621,"Self-Regulation, Self-Efficacy, and Fear of Failure Interactions with How Novices Use LLMs to Solve Programming Problems"
https://doi.org/10.1145/3611643.3613891,Assess and Summarize: Improve Outage Understanding with Large Language Models
https://doi.org/10.1145/3657604.3664685,Short answer scoring with GPT-4
https://doi.org/10.1145/3699538.3699556,One Step at a Time: Combining LLMs and Static Analysis to Generate Next-Step Hints for Programming Tasks
https://doi.org/10.1145/3637528.3671620,AutoWebGLM: A Large Language Model-based Web Navigating Agent
https://doi.org/10.1109/ASE56229.2023.00217,A Comparative Study of Transformer-Based Neural Text Representation Techniques on Bug Triaging
https://doi.org/10.1145/3677388.3696321,From Words to Worlds: Transforming One-line Prompts into Multi-modal Digital Stories with LLM Agents
https://doi.org/10.1145/3613905.3650770,Young Children's Creative Storytelling with ChatGPT vs. Parent: Comparing Interactive Styles
https://doi.org/10.1145/3478432.3499265,"Run, Llama, Run: A Collaborative Physical and Online Coding Game for Children"
https://doi.org/10.1145/3605507.3610629,Dual-Submission Homework in Parallel Computer Architecture: An Exploratory Study in the Age of LLMs
https://doi.org/10.1145/3631802.3631807,What Skills Do You Need When Developing Software Using ChatGPT? (Discussion Paper)
https://doi.org/10.1145/3691620.3695318,AgoneTest: Automated creation and assessment of Unit tests leveraging Large Language Models
https://doi.org/10.1145/3644815.3644945,Seven Failure Points When Engineering a Retrieval Augmented Generation System
https://doi.org/10.1145/3649217.3653557,Chatbot Development Using LangChain: A Case Study to Foster Critical Thinking and Creativity
https://doi.org/10.1145/3649921.3659840,The Curation Tree: A Lightweight Behavior Tree Framework for Implementing Puzzle and Narrative Games
https://doi.org/10.1145/3626252.3630958,Use of AI-driven Code Generation Models in Teaching and Learning Programming: a Systematic Literature Review
https://doi.org/10.1145/3610969.3610973,Are You Ready to Teach AI in Schools? Teachers' Perspectives of Teaching AI in K-12 Settings
https://doi.org/10.1145/3663649.3664371,Integrating LLMs into Database Systems Education
https://doi.org/10.1145/3613905.3651043,Auto-Generated Personas: Enhancing User-centered Design Practices among University Students
https://doi.org/10.1145/3605468.3609775,Impact of Generative AI on K-12 Students’ Perceptions of Computing: A Research Proposal
https://doi.org/10.1145/3596671.3598574,Preparing Future Designers for Human-AI Collaboration in Persona Creation
https://doi.org/10.1145/3654777.3676347,VizGroup: An AI-assisted Event-driven System for Collaborative Programming Learning Analytics
https://doi.org/10.1145/3691620.3695322,Bridging Gaps in LLM Code Translation: Reducing Errors with Call Graphs and Bridged Debuggers
https://doi.org/10.1145/3626253.3635414,"Revolutionizing Student Engagement and Enrollment through Personalized, AI-Driven Dialog Systems in Higher Education"
https://doi.org/10.1145/3658644.3670392,"On the Detectability of ChatGPT Content: Benchmarking, Methodology, and Evaluation through the Lens of Academic Writing"
https://doi.org/10.1145/3649405.3659514,LLMs in Open and Closed Book Examinations in a Final Year Applied Machine Learning Course (Early Findings)
https://doi.org/10.1145/3580305.3599827,From Human Days to Machine Seconds: Automatically Answering and Generating Machine Learning Final Exams
https://doi.org/10.1145/3678610.3678631,Artificial Intelligence in Physics Courses to Support Active Learning
https://doi.org/10.1145/3613904.3642459,Generative Echo Chamber? Effect of LLM-Powered Search Systems on Diverse Information Seeking
https://doi.org/10.1145/3587102.3588827,On the Educational Impact of ChatGPT: Is Artificial Intelligence Ready to Obtain a University Degree?
https://doi.org/10.1145/3626252.3630875,Improved Program Repair Methods using Refactoring with GPT Models
,Three Phase - Adversarial Search - Tile Games
https://doi.org/10.1145/3660650.3660673,Can You Spot the AI? Incorporating GenAI into Technical Writing Assignments
https://doi.org/10.1145/3544548.3580919,Studying the effect of AI Code Generators on Supporting Novice Learners in Introductory Programming
https://doi.org/10.1145/3663529.3663829,AgraBOT: Accelerating Third-Party Security Risk Management in Enterprise Setting through Generative AI
https://doi.org/10.1145/3663384.3663393,Non-Expert Programmers in the Generative AI Future
https://doi.org/10.1145/3663533.3664042,Graph Neural Network vs. Large Language Model: A Comparative Analysis for Bug Report Priority and Severity Prediction
,Cybersecurity Exercises in the Age of LLMs
https://doi.org/10.1145/3634814.3634816,Enhancing Programming Learning with LLMs: Prompt Engineering and Flipped Interaction
,The Effect of ChatGPT: Student Perspective and Performance Achievement
https://doi.org/10.1145/3657604.3664682,A Proposed Model of Learners' Acceptance and Trust of Pedagogical Conversational AI
https://doi.org/10.1145/3545945.3569823,Conversing with Copilot: Exploring Prompt Engineering for Solving CS1 Problems Using Natural Language
https://doi.org/10.1145/3585059.3611447,"ChatGPT in IT Education Ecosystem: Unraveling Long-Term Impacts on Job Market, Student Learning, and Ethical Practices"
https://doi.org/10.1145/3657604.3664698,Scaling High-Leverage Curriculum Scaffolding in Middle-School Mathematics
https://doi.org/10.1145/3675094.3678991,DeepVision: Heads-up Computing and AI in Education
https://doi.org/10.1145/3689535.3689538,Developing Computing Teacher Guidance on GenAI
https://doi.org/10.1145/3540250.3569444,"AI-assisted programming: applications, user experiences, and neuro-symbolic techniques (keynote)"
https://doi.org/10.1145/3585059.3611445,Exploring the Role of ChatGPT in Education: Applications and Challenges
https://doi.org/10.1145/3626253.3633418,AI Enhanced Learning: Powering Curated Videos with Generative Intelligence
https://doi.org/10.1145/3676281,ChatGPT on ChatGPT: An Exploratory Analysis of its Performance in the Public Sector Workplace
https://doi.org/10.1145/3686852.3687073,Unfolding Programming: How to Use AI Tools in Introductory Computing Courses
https://doi.org/10.1145/3691620.3695299,RepoSim: Evaluating Prompt Strategies for Code Completion via User Behavior Simulation
https://doi.org/10.1145/3649165.3690113,"""We have to learn to work with such systems"": Students' Perceptions of ChatGPT After a Short Educational Intervention on NLP"
https://doi.org/10.1145/3627673.3679760,SINKT: A Structure-Aware Inductive Knowledge Tracing Model with Large Language Model
https://doi.org/10.1145/3545945.3569830,Using GitHub Copilot to Solve Simple Programming Problems
https://doi.org/10.1145/3613904.3641895,The HaLLMark Effect: Supporting Provenance and Transparent Use of Large Language Models in Writing with Interactive Visualization
,"Assessing Risks, Challenges and Opportunities of Generative AI in Computer Programming Education --- Lightning Talk"
https://doi.org/10.1145/3691620.3695518,ChatBR: Automated assessment and improvement of bug report quality using ChatGPT
https://doi.org/10.1145/3641523.3665172,Algorithmic Amplification
https://doi.org/10.1145/3626253.3635595,Generative AI as a Resource for Creativity in Computational Physics
https://doi.org/10.1145/3627673.3679229,DiaKoP: Dialogue-based Knowledge-oriented Programming for Neural-symbolic Knowledge Base Question Answering
https://doi.org/10.1145/3613904.3642377,Learning Agent-based Modeling with LLM Companions: Experiences of Novices and Experts Using ChatGPT &amp; NetLogo Chat
https://doi.org/10.1145/3639474.3640059,Experience Report: Identifying common misconceptions and errors of novice programmers with ChatGPT
https://doi.org/10.1145/3605098.3636053,An Experiment in Retrofitting Competency Questions for Existing Ontologies
https://doi.org/10.1145/3643991.3645082,Analyzing Developer-ChatGPT Conversations for Software Refactoring: An Exploratory Study
https://doi.org/10.1145/3627217.3627221,Leveraging Large Language Models for Analysis of Student Course Feedback
https://doi.org/10.1145/3587102.3588792,Can Generative Pre-trained Transformers (GPT) Pass Assessments in Higher Education Programming Courses?
https://doi.org/10.1145/3631802.3631848,Enhancing Computer Programming Education using ChatGPT- A Mini Review
https://doi.org/10.1145/3710795.3710797,The Book Review Column
https://doi.org/10.1145/3613904.3642041,"Scientific and Fantastical: Creating Immersive, Culturally Relevant Learning Experiences with Augmented Reality and Large Language Models"
https://doi.org/10.1145/3640310.3674093,A DSL for Testing LLMs for Fairness and Bias
,Semi-Supervised Code Translation Overcoming the Scarcity of Parallel Code Data
https://doi.org/10.1145/3649409.3691093,"Code Metrics, Rules of Thumb for Introductory CS"
https://doi.org/10.1145/3649405.3659534,How Instructors Incorporate Generative AI into Teaching Computing
https://doi.org/10.1145/3585059.3611431,ChatGPT for Teaching and Learning: An Experience from Data Science Education
https://doi.org/10.1145/3613904.3642731,Art or Artifice? Large Language Models and the False Promise of Creativity
https://doi.org/10.1145/3687311.3687403,What is the AIGC-assisted learning experience like? -- A study based on conceptual understanding
https://doi.org/10.1145/3685767.3685777,"Big Data: Past, Present, and Future Insights"
https://doi.org/10.1145/3701625.3701675,Investigating Software Development Teams Members' Perceptions of Data Privacy in the Use of Large Language Models (LLMs)
https://doi.org/10.1145/3652620.3687773,Designing and Generating Lesson Plans combining Open Educational Content and Generative AI
https://doi.org/10.1145/3649165.3690125,Integrating Natural Language Prompting Tasks in Introductory Programming Courses
https://doi.org/10.1145/3657604.3662032,CodeTailor: LLM-Powered Personalized Parsons Puzzles for Engaging Support While Learning Programming
https://doi.org/10.1145/3639478.3640024,TestSpark: IntelliJ IDEA's Ultimate Test Generation Companion
https://doi.org/10.1145/3626252.3630832,"Diverging assessments: What, Why, and Experiences"
https://doi.org/10.1145/3626253.3635618,Restorying with AI Art among Latinx Elementary Students
https://doi.org/10.1145/3613904.3642081,Understanding the Role of Large Language Models in Personalizing and Scaffolding Strategies to Combat Academic Procrastination
https://doi.org/10.1145/3672393,Lexical Semantic Change through Large Language Models: a Survey
https://doi.org/10.1145/3626253.3635600,Pair Programming with ChatGPT
https://doi.org/10.1145/3689535.3689553,Exploring Human-Centered Approaches in Generative AI and Introductory Programming Research: A Scoping Review
https://doi.org/10.1145/3613904.3642336,The Illusion of Empathy? Notes on Displays of Emotion in Human-Computer Interaction
https://doi.org/10.1145/3652620.3687782,DSL-Xpert: LLM-driven Generic DSL Code Generation
https://doi.org/10.1145/3593342.3593360,Exploring ChatGPT’s impact on post-secondary education: A qualitative study
https://doi.org/10.1145/3643795.3648387,LLMs for Relational Reasoning: How Far are We?
https://doi.org/10.1109/ICSE-Companion58688.2023.00075,Towards an AI-Centric Requirements Engineering Framework for Trustworthy AI
https://doi.org/10.1145/3640471.3680444,AuditNet: Conversational AI Security Assistant
https://doi.org/10.1145/3626253.3635432,Google Colab for Teaching CS and ML
https://doi.org/10.1145/3586182.3625219,Smart-Pikachu: Extending Interactivity of Stuffed Animals with Large Language Models
https://doi.org/10.1145/3654777.3676450,Who Validates the Validators? Aligning LLM-Assisted Evaluation of LLM Outputs with Human Preferences
https://doi.org/10.1145/3661167.3661171,Agent-Driven Automatic Software Improvement
https://doi.org/10.1145/3638067.3638100,May We Consult ChatGPT in Our Human-Computer Interaction Written Exam? An Experience Report After a Professor Answered Yes
https://doi.org/10.1145/3657604.3664699,Scaling Up Mastery Learning with Generative AI: Exploring How Generative AI Can Assist in the Generation and Evaluation of Mastery Quiz Questions
https://doi.org/10.1145/3632620.3671116,The Widening Gap: The Benefits and Harms of Generative AI for Novice Programmers
https://doi.org/10.1145/3544548.3580885,Embodying the Algorithm: Exploring Relationships with Large Language Models Through Artistic Performance
https://doi.org/10.1145/3568813.3600138,"From ""Ban It Till We Understand It"" to ""Resistance is Futile"": How University Programming Instructors Plan to Adapt as More Students Use AI Code Generation and Explanation Tools such as ChatGPT and GitHub Copilot"
https://doi.org/10.1145/3690712.3690720,An empirical study to understand how students use ChatGPT for writing essays and how it affects their ownership
,Artificial Intelligence vs. Software Engineers: An Empirical Study on Performance and Efficiency using ChatGPT
https://doi.org/10.1145/3643991.3645072,Analyzing Developer Use of ChatGPT Generated Code in Open Source GitHub Projects
https://doi.org/10.1145/3640457.3688023,Towards Symbiotic Recommendations: Leveraging LLMs for Conversational Recommendation Systems
https://doi.org/10.1145/3633083.3633220,Personalised Programming Education with Knowledge Tracing
https://doi.org/10.1145/3686852.3686887,Exploring Large Language Model-Powered Pedagogical Approaches to Cybersecurity Education
https://doi.org/10.1145/3649165.3699863,Artificial Intelligence Policy: What Computing Educators and Students Should Know
https://doi.org/10.1145/3624032.3624035,An initial investigation of ChatGPT unit test generation capability
https://doi.org/10.1145/3627673.3679665,Empowering Private Tutoring by Chaining Large Language Models
https://doi.org/10.1145/3639701.3656324,Enhancing the Podcast Browsing Experience through Topic Segmentation and Visualization with Generative AI
https://doi.org/10.1145/3643991.3645083,Investigating the Utility of ChatGPT in the Issue Tracking System: An Exploratory Study
https://doi.org/10.1145/3699538.3699580,Novice Learners of Programming and Generative AI - Prior Knowledge Matters
https://doi.org/10.1145/3613905.3636293,Challenges and Opportunities of LLM-Based Synthetic Personae and Data in HCI
https://doi.org/10.1145/3610977.3634970,PREDILECT: Preferences Delineated with Zero-Shot Language-based Reasoning in Reinforcement Learning
https://doi.org/10.1145/3613904.3641965,"Towards AI-Driven Healthcare: Systematic Optimization, Linguistic Analysis, and Clinicians’ Evaluation of Large Language Models for Smoking Cessation Interventions"
https://doi.org/10.1145/3613905.3650799,"User Voices, Platform Choices: Social Media Policy Puzzle with Decentralization Salt"
https://doi.org/10.1145/3656650.3656747,Emerging approaches to human-robot collaboration in healthcare
https://doi.org/10.1145/3660809,Mining Action Rules for Defect Reduction Planning
,Generative AI and its Impact on the CS Classroom and Programmers
https://doi.org/10.1145/3662739.3664740,Research on Computer Intelligent ChatGPT Natural Language Processing System Based on Scientific Knowledge Graph
https://doi.org/10.1145/3633083.3633099,Exploring the Research Gap: Generative AI and Learning of Python Programming among Post-Primary Students
https://doi.org/10.1145/3613904.3642580,Open Sesame? Open Salami! Personalizing Vocabulary Assessment-Intervention for Children via Pervasive Profiling and Bespoke Storybook Generation
https://doi.org/10.1145/3644815.3644953,Welcome Your New AI Teammate: On Safety Analysis by Leashing Large Language Models
https://doi.org/10.1145/3585060.3585063,Reflections on the Design of Systems that Impact Computers and Society
https://doi.org/10.1145/3659601,CrowdBot: An Open-Environment Robot Management System for On-Campus Services
https://doi.org/10.1145/3640794.3665538,Automating the Development of Task-oriented LLM-based Chatbots
https://doi.org/10.1145/3649217.3653607,Iterative Student Program Planning using Transformer-Driven Feedback
https://doi.org/10.1145/3613904.3642773,CodeAid: Evaluating a Classroom Deployment of an LLM-based Programming Assistant that Balances Student and Educator Needs
https://doi.org/10.1145/3613904.3642545,"See Widely, Think Wisely: Toward Designing a Generative Multi-agent System to Burst Filter Bubbles"
https://doi.org/10.1145/3702138.3702140,Combatting Senior Scams Using a Large Language Model-Created Rubric: This paper explains a novel approach to reinforcement learning designed for the detection and prevention of scams aimed at senior citizens
https://doi.org/10.1145/3674399.3674426,Grading Programming Assignments by Summarization
,Evaluating the Cognitive Level of GPT Models in Mathematics
https://doi.org/10.1145/3650212.3680354,Domain Adaptation for Code Model-Based Unit Test Case Generation
https://doi.org/10.1145/3571884.3604305,Exploring Design Opportunities for Reflective Conversational Agents to Reduce Compulsive Smartphone Use
https://doi.org/10.1145/3589335.3641257,"Curriculum Learning: Theories, Approaches, Applications, Tools, and Future Directions in the Era of Large Language Models"
https://doi.org/10.1145/3677619.3678114,Identifying Secondary School Students' Misconceptions about Machine Learning: An Interview Study
https://doi.org/10.1145/3675812.3675874,Generative AI-Powered Educational Alignment: A Framework for Matching Syllabus Course Topics with Web Description
https://doi.org/10.1145/3639476.3639777,Exploring ChatGPT for Toxicity Detection in GitHub
https://doi.org/10.1145/3658549.3658566,Research on Innovative Applications and Impacts of Using Generative AI for User Interface Design in Programming Courses
https://doi.org/10.1145/3628162,Can Students without Prior Knowledge Use ChatGPT to Answer Test Questions? An Empirical Study
https://doi.org/10.1145/3624918.3625336,Retrieving Supporting Evidence for Generative Question Answering
https://doi.org/10.1145/3701625.3701659,Static and Dynamic Comparison of Mutation Testing Tools for Python
https://doi.org/10.1145/3635636.3664624,Experiential Tutorials: Designing Tutorial Authoring Tools to Facilitate Tacit Knowledge Exchange in Creative Practices
https://doi.org/10.1145/3672359.3672364,Towards a Catalog of Prompt Patterns to Enhance the Discipline of Prompt Engineering
https://doi.org/10.1145/3701625.3701657,AI in Service of Software Quality: How ChatGPT and Personas Are Transforming Exploratory Testing
https://doi.org/10.1145/3699773,PressInPose: Integrating Pressure and Inertial Sensors for Full-Body Pose Estimation in Activities
https://doi.org/10.1145/3589335.3651454,Unlocking the Potential of Health Data with Decentralised Search in Personal Health Datastores
https://doi.org/10.1145/3627217.3627238,Creating Thorough Tests for AI-Generated Code is Hard
https://doi.org/10.1145/3613905.3644062,ChatTL;DR – You Really Ought to Check What the LLM Said on Your Behalf
https://doi.org/10.1145/3675888.3676142,Democratizing GDPR Compliance: AI-Driven Privacy Policy Interpretation
https://doi.org/10.1145/3661167.3661226,Leveraging Large Language Models for Preliminary Security Risk Analysis: A Mission-Critical Case Study
https://doi.org/10.1145/3627673.3679783,Advances in Citation Text Generation: Leveraging Multi-Source Seq2Seq Models and Large Language Models
https://doi.org/10.1145/3627673.3679664,Mitigating Cold-Start Problems in Knowledge Tracing with Large Language Models: An Attribute-aware Approach
https://doi.org/10.1145/3638530.3654104,Local Search-based Approach for Cost-effective Job Assignment on Large Language Models
https://doi.org/10.1145/3576882.3617916,A Bug's New Life: Creating Refute Questions from Filtered CS1 Student Code Snapshots
https://doi.org/10.1145/3544549.3573826,The Second Workshop on Intelligent and Interactive Writing Assistants
https://doi.org/10.1145/3613905.3636312,"Dark Sides: Envisioning, Understanding, and Preventing Harmful Effects of Writing Assistants - The Third Workshop on Intelligent and Interactive Writing Assistants"
https://doi.org/10.1145/3649409.3691083,ASAG2024: A Combined Benchmark for Short Answer Grading
https://doi.org/10.1109/ASE56229.2023.00155,Merge Conflict Resolution: Classification or Generation?
https://doi.org/10.1145/3658271.3658320,ChatGPT and Bard Performance on the POSCOMP Exam
https://doi.org/10.1145/3649165.3699862,The Innovative Development of Artificial Intelligence and STEM Education-Cognition and Practice
https://doi.org/10.1145/3490100.3516473,Leveraging Generative Conversational AI to Develop a Creative Learning Environment for Computational Thinking
https://doi.org/10.1145/3654777.3676390,LessonPlanner: Assisting Novice Teachers to Prepare Pedagogy-Driven Lesson Plans with Large Language Models
https://doi.org/10.1145/3545947.3576354,The Role of Sketching in Facilitating Problem Solving in Introductory Programming
https://doi.org/10.1145/3643795.3648395,PromptSet: A Programmer's Prompting Dataset
https://doi.org/10.1145/3613905.3650767,Contextual AI Journaling: Integrating LLM and Time Series Behavioral Sensing Technology to Promote Self-Reflection and Well-being using the MindScape App
https://doi.org/10.1145/3644815.3644948,LLMs for Test Input Generation for Semantic Applications
https://doi.org/10.1145/3627673.3679711,Towards Coarse-grained Visual Language Navigation Task Planning Enhanced by Event Knowledge Graph
https://doi.org/10.1145/3578527.3578530,A Code Centric Evaluation of C/C++ Vulnerability Datasets for Deep Learning Based Vulnerability Detection Techniques
https://doi.org/10.1145/3643795.3648376,MoonBit: Explore the Design of an AI-Friendly Programming Language
https://doi.org/10.1145/3644713.3644763,Enhancing Arabic Information Retrieval for Question Answering
https://doi.org/10.1109/ASE56229.2023.00047,The Plastic Surgery Hypothesis in the Era of Large Language Models
https://doi.org/10.1145/3650212.3680342,UniTSyn: A Large-Scale Dataset Capable of Enhancing the Prowess of Large Language Models for Program Testing
https://doi.org/10.1145/3577190.3614137,User Feedback-based Online Learning for Intent Classification
https://doi.org/10.1145/3627673.3679881,Boosting Large Language Models with Socratic Method for Conversational Mathematics Teaching
https://doi.org/10.1145/3660650.3660663,Live Session Gamification using PrairieLearn
https://doi.org/10.1145/3643659.3643936,TAIiST CPS-UAV at the SBFT Tool Competition 2024
https://doi.org/10.1145/3687311.3687404,Fairness of Large Language Models in Education
https://doi.org/10.1145/3640457.3688047,Playlist Search Reinvented: LLMs Behind the Curtain
,Integrating ChatGPT in Cybersecurity Education: Use Cases and Implications
https://doi.org/10.1145/3637528.3671498,AI for Education (AI4EDU): Advancing Personalized Education with LLM and Adaptive Learning
https://doi.org/10.1145/3664647.3681251,Hallu-PI: Evaluating Hallucination in Multi-modal Large Language Models within Perturbed Inputs
https://doi.org/10.1145/3579027.3608972,On Programming Variability with Large Language Model-based Assistant
https://doi.org/10.1145/3589335.3641306,The 1st International Workshop on Graph Foundation Models (GFM)
https://doi.org/10.1145/3643991.3644903,Leveraging GPT-like LLMs to Automate Issue Labeling
https://doi.org/10.1145/3664476.3670446,Assessing the Impact of Large Language Models on Cybersecurity Education: A Study of ChatGPT's Influence on Student Performance
https://doi.org/10.1145/3657604.3664677,Scaling Generated Feedback for Novice Teachers by Sustaining Teacher Educators' Expertise: A Design to Train LLMs with Teacher Educator Endorsement of Generated Feedback
https://doi.org/10.1145/3617367,“It’s Weird That it Knows What I Want”: Usability and Interactions with Copilot for Novice Programmers
https://doi.org/10.1145/3584371.3613067,Physics-Guided Deep Generative Model For New Ligand Discovery
https://doi.org/10.1145/3650212.3685308,FixCheck: A Tool for Improving Patch Correctness Analysis
https://doi.org/10.1613/jair.1.13550,Get out of the BAG! Silos in AI Ethics Education: Unsupervised Topic Modeling Analysis of Global AI Curricula
https://doi.org/10.1145/3626203.3670577,Enabling access to large-language models (LLMs) at scale for higher education
https://doi.org/10.1109/TCBB.2024.3477592,&lt;italic&gt;De Novo&lt;/italic&gt; Drug Design by Multi-Objective Path Consistency Learning With Beam A&lt;sup&gt;*&lt;/sup&gt; Search
https://doi.org/10.1145/3677045.3685461,Sustainability analysis of AI-based tools in higher education
https://doi.org/10.1145/3613904.3642229,ChatScratch: An AI-Augmented System Toward Autonomous Visual Programming Learning for Children Aged 6-12
,Supercharging Python Scripting Education with ChatGPT! - How I Use ChatGPT in my Advanced Python Scripting Class
https://doi.org/10.1145/3636555.3636850,Feedback on Feedback: Comparing Classic Natural Language Processing and Generative AI to Evaluate Peer Feedback
https://doi.org/10.1145/3637989.3637998,Development of chatbots connected to Learning Management Systems for the support and formative assessment of students
,Trustworthiness of Artificial Intelligence: Teaching Factors that Influence AI-Supported Decision Making
https://doi.org/10.1145/3678884.3681826,Challenges and Opportunities of LLM-Based Synthetic Personae and Data in HCI
https://doi.org/10.1145/3627673.3679830,Distilling Large Language Models for Text-Attributed Graph Learning
https://doi.org/10.1145/3582515.3609555,The Social Impact of Generative AI: An Analysis on ChatGPT
https://doi.org/10.1145/3613905.3650937,Exploring How Multiple Levels of GPT-Generated Programming Hints Support or Disappoint Novices
https://doi.org/10.1145/3675249.3675307,BabyGAN for Facial Contour Reversion: AI Course Applications Using U-Net Architecture
https://doi.org/10.1145/3664934.3664955,Thinking Strategies Training to Support the Development of Machine Learning Understanding. A study targeting fifth-grade children
https://doi.org/10.1145/3650212.3685554,Leveraging Natural Language Processing and Data Mining to Augment and Validate APIs
https://doi.org/10.1145/3609266.3594546,Three Student-Centered Approaches to Integrate ChatGPT in the Online Classroom: Effective eLearning (Special Series)
https://doi.org/10.1145/3591196.3596818,CausalMapper: Challenging designers to think in systems with Causal Maps and Large Language Model
https://doi.org/10.1145/3660826,Investigating Documented Privacy Changes in Android OS
https://doi.org/10.1145/3657604.3664671,Nemobot: Crafting Strategic Gaming LLM Agents for K-12 AI Education
https://doi.org/10.1145/3643755,Unprecedented Code Change Automation: The Fusion of LLMs and Transformation by Example
https://doi.org/10.1145/3626253.3635602,An Investigation on Task Difficulty: Does Task Difficulty Depend on the Technology Used in Task Completion?
https://doi.org/10.1145/3653644.3653662,Applications and Challenges of Large Language Models in Smart Government -From technological Advances to Regulated Applications
https://doi.org/10.1145/3671151.3671327,The Case Teaching of Chinese Abstract in Natural Language Understanding Courses
,SCORED '24: Proceedings of the 2024 Workshop on Software Supply Chain Offensive Research and Ecosystem Defenses
https://doi.org/10.1145/3613904.3642379,A Piece of Theatre: Investigating How Teachers Design LLM Chatbots to Assist Adolescent Cyberbullying Education
